,X,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM,isCorrect,geCat,hubCat,goalCat,headingCat,newFeedbackType,shortestLen,relPathIneff,percIneff,startlandmark,neuralSimilarity_HPC_bilateral,stim1act_HPC_bilateral,stim2act_HPC_bilateral,V1_HPC_bilateral,IT_HPC_bilateral,neuralSimilarity_HPC_left,stim1act_HPC_left,stim2act_HPC_left,V1_HPC_left,IT_HPC_left,neuralSimilarity_HPC_right,stim1act_HPC_right,stim2act_HPC_right,V1_HPC_right,IT_HPC_right,startfractal,endfractal,neuralSimilarity_HPC_bilateral_fr,stim1act_HPC_bilateral_fr,stim2act_HPC_bilateral_fr,V1_HPC_bilateral_fr,IT_HPC_bilateral_fr
450,68,7,9,15,1,cue8,-50.72381121,129.2761888,tooLong,3.6148741039999996,133.75,41.38419918,3013.712,3095.719,82.00699997,3012.758,3013.712,DOWN_SELECTION,129.2761888,0.95399999,20,across,3,4,1,1,1,landmark14B,1,correct,notHub,withinComm,0,correctNonSP,92.36580082,0.448046775,44.804677500000004,12,0.100305055,-0.08437676699999999,0.0010374310000000001,0.8710427759999999,0.434722195,0.070101434,-0.062626476,0.033923417000000004,0.8710427759999999,0.434722195,0.130508676,-0.106127057,-0.031848555,0.8710427759999999,0.434722195,o,a,0.135338387,-0.1130176775,-0.12265767150000001,0.896683838,0.7937197709999999
451,69,7,10,1,14,cue19,100.4796382,-79.52036184,correct,0.44515396399999996,77.2,3.666987605,3103.788,3142.949,39.16100001,3102.719,3103.788,DOWN_SELECTION,100.4796382,1.06900001,20,across,2,3,3,2,11,landmark7B,1,correct,notHub,withinComm,1,correctSP,73.53301239,0.049868589000000005,4.986858944,1,0.023159084,0.151089807,-0.04008865,0.8731353740000001,0.470622859,-0.00336165,0.169082208,-0.106116427,0.8731353740000001,0.470622859,0.049679818,0.133097406,0.025939128,0.8731353740000001,0.470622859,a,n,0.18596955974999999,-0.0015768384999999998,0.063424339,0.90354354,0.9696298259999999
452,30,4,1,1,11,cue22,111.4330207,-68.56697934,tooLong,0.805869815,135.3,70.37485588,2716.2340000000004,2819.718,103.484,2693.1279999999997,2716.2340000000004,UP_SELECTION,111.4330207,23.105999999999998,21,across,3,3,3,3,7,landmark7B,1,correct,hub,hub,0,correctNonSP,64.92514412,1.083938385,108.3938385,1,0.085703235,0.16625816599999999,-0.117535095,0.934778696,0.586683008,0.11630536400000001,0.186266352,-0.11028737400000001,0.934778696,0.586683008,0.055101106,0.14624998,-0.12478281599999999,0.934778696,0.586683008,a,k,0.07524045775000002,0.023736306000000002,-0.057869842000000005,0.9333639109999999,0.845987591
453,31,4,2,11,4,cue10,199.1535236,19.15352359,correct,1.541343491,56.7,5.508458749,2854.486,2877.974,23.488000000000003,2826.7070000000003,2854.486,UP_SELECTION,19.15352359,27.779,21,across,2,3,1,2,4,landmark2B,1,correct,notHub,inbetween,1,correctSP,51.19154125,0.107604862,10.76048623,7,-0.112269581,0.10372607699999999,-0.069333718,0.87312258,0.816381947,-0.086313532,0.101433113,-0.092943073,0.87312258,0.816381947,-0.138225631,0.106019041,-0.045724362000000005,0.87312258,0.816381947,k,d,0.154413474,-0.026185322999999996,0.11526408399999999,0.815205409,0.882899916
454,32,4,3,4,2,cue6,268.7228977,88.72289775,correct,1.915592601,46.7,-1.916442576,2902.808,2921.3140000000003,18.506,2884.934,2902.808,DOWN_SELECTION,268.7228977,17.874000000000002,21,within,1,2,1,2,2,landmark13B,1,correct,notHub,withinComm,1,correctSP,48.61644258,0.0,0.0,4,0.12490739099999999,0.12875732,0.109214079,0.9306056690000001,0.810697435,0.160333482,0.108174206,0.108626271,0.9306056690000001,0.810697435,0.089481299,0.149340434,0.109801886,0.9306056690000001,0.810697435,d,b,-0.026723411249999995,0.0626647205,0.104377834,0.939775632,0.981807717
455,33,4,4,2,8,cue19,80.00899573,260.0089957,correct,1.6533473490000001,68.7,-1.475211967,2956.5029999999997,2988.6679999999997,32.165,2928.2870000000003,2956.5029999999997,DOWN_SELECTION,260.0089957,28.215999999999998,21,across,3,3,2,1,7,landmark7B,1,correct,hub,hub,1,correctSP,70.17521197,0.0,0.0,2,0.111928191,-0.010991902,-0.117535095,0.850642166,0.495848697,0.162668635,-0.029805847000000003,-0.11028737400000001,0.850642166,0.495848697,0.061187748,0.007822043,-0.12478281599999999,0.850642166,0.495848697,b,h,0.015572330249999999,-0.0859981615,0.0845649965,0.9281127490000001,0.9104734290000001
456,34,4,5,8,10,cue16,-23.86064146,156.1393585,correct,3.603488088,41.9,-3.6067208760000002,2998.034,3014.677,16.643,2995.634,2998.034,UP_SELECTION,156.1393585,2.4,21,within,1,2,2,1,9,landmark15B,1,correct,notHub,withinComm,1,correctSP,45.50672088,0.0,0.0,7,0.19375767800000002,0.10372607699999999,-0.026203805,0.915697853,0.44334836299999997,0.22796319899999998,0.101433113,-0.054034408,0.915697853,0.44334836299999997,0.159552158,0.106019041,0.001626799,0.915697853,0.44334836299999997,h,j,0.1035988135,-0.053457894500000006,0.063900467,0.857603702,1.001692284
457,35,4,6,10,7,cue4,196.2759772,16.27597722,correct,1.18448384,47.5,-1.184443231,3036.1740000000004,3057.087,20.913,3021.634,3036.1740000000004,UP_SELECTION,16.27597722,14.54,21,within,1,2,2,1,6,landmark5B,1,correct,notHub,inbetween,1,correctSP,48.68444323,0.0,0.0,9,0.033147694,-0.0015025020000000002,0.069660338,0.931833568,0.825790107,0.054300271,0.00279602,0.067540175,0.931833568,0.825790107,0.011995118,-0.005801024,0.071780501,0.931833568,0.825790107,j,g,-0.019278630500000008,0.07748480299999999,0.005745321000000001,0.963141585,0.881402627
458,36,4,7,7,3,cue5,29.78999664,209.7899966,tooLong,0.7808427859999999,63.2,15.77774727,3070.384,3099.9440000000004,29.56,3064.014,3070.384,UP_SELECTION,29.78999664,6.37,21,across,3,3,1,2,3,landmark4B,1,correct,hub,hub,0,correctSP,47.42225273,0.33270767100000004,33.27076712,6,0.222457999,0.017946803,-0.042083317,0.9154722890000001,0.8572163629999999,0.26898626,0.011330492,-0.04707646099999999,0.9154722890000001,0.8572163629999999,0.175929738,0.024563114,-0.037090174,0.9154722890000001,0.8572163629999999,g,c,0.10305289375,-0.0461269685,-0.1197934085,0.964676515,0.873591393
459,37,4,8,3,5,cue3,-42.4850836,137.5149164,correct,0.134986185,41.9,0.13507174,3107.864,3123.4840000000004,15.62,3106.897,3107.864,DOWN_SELECTION,137.5149164,0.9670000000000001,21,within,1,2,1,2,5,landmark8B,1,correct,hub,hub,1,correctSP,41.76492826,0.003234095,0.323409486,3,0.19195078100000001,-0.047799445,-0.14303423199999998,0.923145232,0.462799817,0.157636146,-0.042245458,-0.135400514,0.923145232,0.462799817,0.22626541600000002,-0.053353432,-0.150667949,0.923145232,0.462799817,c,e,0.26544179425000003,-0.028479593,-0.034822059,0.876838918,0.866051072
460,38,4,9,5,12,cue12,222.2779488,42.27794879,tooLong,0.17720534,64.2,13.13591254,3168.663,3206.1040000000003,37.441,3130.447,3168.663,DOWN_SELECTION,222.2779488,38.216,21,across,2,3,3,3,10,landmark10B,1,correct,notHub,inbetween,0,correctSP,51.06408746,0.257243656,25.72436558,5,0.23083329100000002,0.072032813,-0.224747862,0.949781502,0.525588751,0.314878585,0.071446357,-0.225116843,0.949781502,0.525588751,0.146787998,0.072619269,-0.22437888,0.949781502,0.525588751,e,l,0.1328348635,-0.19120302649999998,-0.111792439,0.9206748790000001,0.807238062
461,39,4,10,12,15,cue13,148.1546841,-31.84531589,correct,0.8455052359999999,41.4,0.845492745,3215.823,3234.3340000000003,18.511,3213.034,3215.823,UP_SELECTION,148.1546841,2.7889999999999997,21,within,1,2,3,3,12,landmark1B,1,correct,notHub,withinComm,1,correctSP,40.55450726,0.020848305,2.0848305209999998,10,0.087400831,-0.155938598,-0.069255672,0.9350767059999999,0.791357086,0.131652249,-0.19326435100000003,-0.078886987,0.9350767059999999,0.791357086,0.043149412000000005,-0.118612845,-0.059624357,0.9350767059999999,0.791357086,l,o,-0.0812669235,0.006742633500000002,-0.022572848,0.9328500279999999,0.869165345
462,40,5,1,15,5,cue3,-54.61817402,125.381826,tooLong,0.40341559299999996,94.3,30.64446004,3300.758,3337.3940000000002,36.635999999999996,3258.8740000000003,3300.758,UP_SELECTION,-54.61817402,41.88399999999999,21,across,3,3,1,2,5,landmark8B,1,correct,hub,hub,0,correctNonSP,63.65553996,0.48141073100000004,48.14107312,12,0.220065208,-0.036834858,-0.14303423199999998,0.927763454,0.673118115,0.225285155,-0.041018496,-0.135400514,0.927763454,0.673118115,0.21484526199999998,-0.03265122,-0.150667949,0.927763454,0.673118115,o,e,0.11989789175,0.15338669249999998,-0.034822059,0.9376918879999999,0.844342047
463,41,5,2,5,14,cue17,222.2779488,42.27794879,correct,0.7480137609999999,70.7,3.8038321980000003,3359.434,3409.368,49.934,3344.3740000000003,3359.434,DOWN_SELECTION,222.2779488,15.06,21,across,2,3,3,3,11,landmark12B,1,correct,notHub,withinComm,1,correctSP,66.8961678,0.056861735,5.686173547999999,5,0.092138261,0.072032813,0.037789792,0.902857925,0.486255035,0.102495702,0.071446357,0.032426811,0.902857925,0.486255035,0.08178082,0.072619269,0.043152772,0.902857925,0.486255035,e,n,0.16459913875,-0.19120302649999998,-0.013056884,0.9390785540000001,0.8555780820000001
464,42,5,3,14,11,cue22,-12.39719272,167.6028073,correct,2.139236209,44.2,-2.143407509,3423.324,3439.3740000000003,16.05,3416.3340000000003,3423.324,UP_SELECTION,167.6028073,6.99,21,within,1,2,3,3,7,landmark7B,1,correct,hub,hub,1,correctSP,46.34340751,0.0,0.0,11,-0.006606059,-0.0046686359999999994,-0.117535095,0.9200304659999999,0.524510149,-0.054391234000000004,-0.004688373,-0.11028737400000001,0.9200304659999999,0.524510149,0.041179116,-0.004648899000000001,-0.12478281599999999,0.9200304659999999,0.524510149,n,k,0.04781112600000001,-0.026923028,-0.057869842000000005,0.85338002,0.868247311
465,43,5,4,11,4,cue10,199.1535236,19.15352359,correct,1.541343491,56.7,5.508458749,3481.824,3509.744,27.92,3446.364,3481.824,UP_SELECTION,19.15352359,35.46,21,across,2,3,1,2,4,landmark2B,1,correct,notHub,inbetween,1,correctSP,51.19154125,0.107604862,10.76048623,7,-0.112269581,0.10372607699999999,-0.069333718,0.87312258,0.816381947,-0.086313532,0.101433113,-0.092943073,0.87312258,0.816381947,-0.138225631,0.106019041,-0.045724362000000005,0.87312258,0.816381947,k,d,0.154413474,-0.026185322999999996,0.11526408399999999,0.815205409,0.882899916
466,44,5,5,4,8,cue19,268.7228977,88.72289775,tooLong,1.2550923809999999,61.8,11.34699105,3598.615,3650.433,51.818000000000005,3516.7140000000004,3598.615,DOWN_SELECTION,268.7228977,81.90100000000001,21,across,2,3,2,1,7,landmark7B,1,correct,hub,hub,0,correctSP,50.45300895,0.224902167,22.49021671,4,-0.112269581,0.12875732,-0.117535095,0.87312258,0.816381947,-0.086313532,0.108174206,-0.11028737400000001,0.87312258,0.816381947,-0.138225631,0.149340434,-0.12478281599999999,0.87312258,0.816381947,d,h,-0.01431144399999999,0.0626647205,0.0845649965,0.881141596,0.9684761740000001
467,45,5,6,8,2,cue6,-23.86064146,156.1393585,correct,1.854106525,68.5,-1.6752119669999999,3661.048,3758.119,97.071,3657.414,3661.048,DOWN_SELECTION,-23.86064146,3.634,21,across,3,3,1,2,2,landmark13B,1,correct,notHub,withinComm,1,correctSP,70.17521197,0.0,0.0,7,0.111928191,0.10372607699999999,0.109214079,0.850642166,0.495848697,0.162668635,0.101433113,0.108626271,0.850642166,0.495848697,0.061187748,0.106019041,0.109801886,0.850642166,0.495848697,h,b,0.015572330249999999,-0.053457894500000006,0.104377834,0.9281127490000001,0.9104734290000001
468,46,5,7,2,9,cue15,80.00899573,260.0089957,correct,2.874193168,99.5,7.185886225,3804.0679999999998,3842.704,38.635999999999996,3765.085,3804.0679999999998,UP_SELECTION,80.00899573,38.983000000000004,21,across,2,4,2,1,8,landmark17B,1,correct,notHub,withinComm,1,correctSP,92.31411378,0.077841686,7.784168564,2,0.061453794000000006,-0.010991902,0.060180795,0.856965612,0.607240869,0.047702959,-0.029805847000000003,0.100536857,0.856965612,0.607240869,0.07520463,0.007822043,0.019824733,0.856965612,0.607240869,b,i,-0.051921045000000006,-0.0859981615,0.0429257795,0.928109017,1.002556508
469,47,5,8,9,7,cue4,230.7250954,50.72509545,correct,1.073325985,41.1,1.073394534,3862.125,3881.435,19.31,3849.638,3862.125,DOWN_SELECTION,50.72509545,12.487,21,within,1,2,2,1,6,landmark5B,1,correct,notHub,inbetween,1,correctSP,40.02660547,0.026817026,2.681702636,8,0.095370204,0.157067935,0.069660338,0.886243294,0.801206594,0.078804656,0.155169144,0.067540175,0.886243294,0.801206594,0.111935752,0.158966726,0.071780501,0.886243294,0.801206594,i,g,0.0801007095,-0.019876018000000002,0.005745321000000001,0.887284642,0.913346463
470,48,5,9,7,10,cue16,29.78999664,209.7899966,correct,1.415045249,50.1,1.4155567690000002,3893.755,3913.3740000000003,19.619,3888.3940000000002,3893.755,UP_SELECTION,29.78999664,5.361000000000001,21,within,1,2,2,1,9,landmark15B,1,correct,notHub,withinComm,1,correctSP,48.68444323,0.029076162000000003,2.9076162219999997,6,0.033147694,0.017946803,-0.026203805,0.931833568,0.825790107,0.054300271,0.011330492,-0.054034408,0.931833568,0.825790107,0.011995118,0.024563114,0.001626799,0.931833568,0.825790107,g,j,-0.019278630500000005,-0.0461269685,0.063900467,0.963141585,0.881402627
471,49,5,10,10,13,cue7,196.2759772,16.27597722,correct,1.137682502,69.5,2.215126621,3942.915,3974.825,31.91,3920.305,3942.915,DOWN_SELECTION,16.27597722,22.61,21,across,3,3,3,3,3,landmark4B,1,correct,hub,hub,1,correctSP,67.28487338,0.032921614,3.2921613869999997,9,0.17493277,-0.0015025020000000002,-0.042083317,0.91177779,0.68003512,0.220949708,0.00279602,-0.04707646099999999,0.91177779,0.68003512,0.128915833,-0.005801024,-0.037090174,0.91177779,0.68003512,j,m,-0.09775920425,0.07748480299999999,-0.14061570750000002,0.859804793,0.890823481
472,51,6,2,6,3,cue5,86.15194237,266.1519424,tooLong,0.8324013000000001,76.1,31.06987586,4104.719,4141.1990000000005,36.48,4081.808,4104.719,UP_SELECTION,86.15194237,22.910999999999998,21,across,2,2,1,2,3,landmark4B,1,correct,hub,hub,0,correctNonSP,45.03012414,0.6899797959999999,68.99797958,5,0.19195078100000001,0.072032813,-0.042083317,0.923145232,0.462799817,0.157636146,0.071446357,-0.04707646099999999,0.923145232,0.462799817,0.22626541600000002,0.072619269,-0.037090174,0.923145232,0.462799817,f,c,0.10663389399999999,0.021113060500000003,-0.1197934085,0.9630706490000001,0.8418854290000001
473,52,6,3,3,11,cue22,-42.4850836,137.5149164,correct,1.7113588730000002,40.2,-1.532919581,4159.385,4185.710999999999,26.326,4148.155,4159.385,DOWN_SELECTION,137.5149164,11.23,21,across,2,2,3,3,7,landmark7B,1,correct,hub,hub,1,correctSP,41.73291958,0.0,0.0,3,0.11329154699999999,-0.047799445,-0.117535095,0.917956744,0.523288125,0.010187891,-0.042245458,-0.11028737400000001,0.917956744,0.523288125,0.21639520199999998,-0.053353432,-0.12478281599999999,0.917956744,0.523288125,c,k,0.23109093075,-0.028479593,-0.057869842000000005,0.860719215,0.763942424
474,53,6,4,11,1,cue8,199.1535236,19.15352359,tooLong,2.6899267210000004,87.7,21.85395588,4224.585,4275.545,50.96,4192.685,4224.585,DOWN_SELECTION,19.15352359,31.9,21,across,3,3,1,2,1,landmark3B,1,correct,notHub,withinComm,0,correctNonSP,65.84604412,0.331894743,33.18947428,7,0.085703235,0.10372607699999999,0.08729290199999999,0.934778696,0.586683008,0.11630536400000001,0.101433113,0.083995556,0.934778696,0.586683008,0.055101106,0.106019041,0.090590249,0.934778696,0.586683008,k,a,0.07524045775000002,-0.026185322999999996,0.0064495855000000005,0.9333639109999999,0.845987591
475,54,6,5,1,12,cue12,111.4330207,-68.56697934,correct,0.28168237399999996,69.2,-0.10187439,4293.135,4319.505,26.37,4282.535,4293.135,DOWN_SELECTION,-68.56697934,10.6,21,across,2,3,3,3,10,landmark10B,1,correct,notHub,inbetween,1,correctSP,69.30187439,0.0,0.0,1,-0.038106522999999996,0.16625816599999999,-0.224747862,0.91960781,0.650386852,-0.036903706,0.186266352,-0.225116843,0.91960781,0.650386852,-0.03930934,0.14624998,-0.22437888,0.91960781,0.650386852,a,l,0.059228301000000004,0.023736306000000002,-0.111792439,0.904763375,0.834519566
476,55,6,6,12,14,cue17,148.1546841,-31.84531589,correct,0.37468094,45.2,0.374780819,4355.665,4372.749,17.084,4326.464,4355.665,DOWN_SELECTION,-31.84531589,29.201,21,within,1,2,3,3,11,landmark12B,1,correct,notHub,withinComm,1,correctSP,44.82521918,0.008360936999999999,0.836093667,10,0.117461129,-0.155938598,0.037789792,0.900705531,0.521243016,0.09175571699999999,-0.19326435100000003,0.032426811,0.900705531,0.521243016,0.14316654199999998,-0.118612845,0.043152772,0.900705531,0.521243016,l,n,0.08997306474999998,0.006742633500000002,-0.013056884,0.9074435120000001,0.896872948
477,56,6,7,14,10,cue16,-12.39719272,167.6028073,correct,3.206642383,100.4,7.094361782999999,4426.625,4466.275,39.65,4379.715,4426.625,UP_SELECTION,167.6028073,46.91,21,across,2,4,2,1,9,landmark15B,1,correct,notHub,withinComm,1,correctSP,93.30563822,0.076033581,7.6033580810000005,11,0.112868215,-0.0046686359999999994,-0.026203805,0.8945041109999999,0.5119967870000001,0.146817199,-0.004688373,-0.054034408,0.8945041109999999,0.5119967870000001,0.07891923,-0.004648899000000001,0.001626799,0.8945041109999999,0.5119967870000001,n,j,0.02610155725,-0.026923028,0.063900467,0.850761476,0.863283537
478,57,6,8,10,7,cue4,196.2759772,16.27597722,correct,0.515388261,49.2,0.515556769,4486.365,4522.145,35.78,4473.275,4486.365,UP_SELECTION,16.27597722,13.09,21,within,1,2,2,1,6,landmark5B,1,correct,notHub,inbetween,1,correctSP,48.68444323,0.010589764,1.05897641,9,0.033147694,-0.0015025020000000002,0.069660338,0.931833568,0.825790107,0.054300271,0.00279602,0.067540175,0.931833568,0.825790107,0.011995118,-0.005801024,0.071780501,0.931833568,0.825790107,j,g,-0.019278630500000008,0.07748480299999999,0.005745321000000001,0.963141585,0.881402627
479,58,6,9,7,9,cue15,29.78999664,209.7899966,correct,0.173284623,45.6,5.5732945339999995,4537.129,4568.685,31.555999999999997,4529.089,4537.129,UP_SELECTION,29.78999664,8.04,21,within,1,2,2,1,8,landmark17B,1,correct,notHub,withinComm,1,correctSP,40.02670547,0.13923940199999998,13.9239402,6,0.095370204,0.017946803,0.060180795,0.886243294,0.801206594,0.078804656,0.011330492,0.100536857,0.886243294,0.801206594,0.111935752,0.024563114,0.019824733,0.886243294,0.801206594,g,i,0.0801007095,-0.0461269685,0.0429257795,0.887284642,0.913346463
480,59,6,10,9,4,cue10,230.7250954,50.72509545,correct,0.351912861,68.8,-0.2489344,4610.769,4637.929,27.16,4575.655,4610.769,UP_SELECTION,50.72509545,35.114000000000004,21,across,2,3,1,2,4,landmark2B,1,correct,notHub,inbetween,1,correctSP,69.04893440000001,0.0,0.0,8,-0.10164749099999999,0.157067935,-0.069333718,0.90284612,0.793463165,-0.096985448,0.155169144,-0.092943073,0.90284612,0.793463165,-0.106309535,0.158966726,-0.045724362000000005,0.90284612,0.793463165,i,d,-0.06105398275,-0.019876018000000002,0.11526408399999999,0.880027158,0.73261499
481,60,7,1,4,8,cue19,268.7228977,88.72289775,tooLong,1.652984024,67.7,17.24699105,4694.976,4745.005,50.028999999999996,4665.795999999999,4694.976,DOWN_SELECTION,88.72289775,29.18,21,across,2,3,2,1,7,landmark7B,1,correct,hub,hub,0,correctSP,50.45300895,0.341842665,34.18426653,4,-0.112269581,0.12875732,-0.117535095,0.87312258,0.816381947,-0.086313532,0.108174206,-0.11028737400000001,0.87312258,0.816381947,-0.138225631,0.149340434,-0.12478281599999999,0.87312258,0.816381947,d,h,-0.01431144399999999,0.0626647205,0.0845649965,0.881141596,0.9684761740000001
482,61,7,2,8,2,cue6,-23.86064146,156.1393585,correct,2.353854866,68.0,-2.175211967,4815.995,4873.005,57.01,4751.9490000000005,4815.995,UP_SELECTION,156.1393585,64.046,21,across,3,3,1,2,2,landmark13B,1,correct,notHub,withinComm,1,correctSP,70.17521197,0.0,0.0,7,0.111928191,0.10372607699999999,0.109214079,0.850642166,0.495848697,0.162668635,0.101433113,0.108626271,0.850642166,0.495848697,0.061187748,0.106019041,0.109801886,0.850642166,0.495848697,h,b,0.015572330249999999,-0.053457894500000006,0.104377834,0.9281127490000001,0.9104734290000001
483,63,7,4,5,15,cue13,222.2779488,42.27794879,tooLong,1.531082677,98.8,36.06526004,4913.13,5011.696,98.566,4908.1990000000005,4913.13,DOWN_SELECTION,42.27794879,4.931,21,across,3,3,3,3,12,landmark1B,1,correct,notHub,withinComm,0,correctNonSP,62.73473996,0.574884985,57.4884985,5,0.220065208,0.072032813,-0.069255672,0.927763454,0.673118115,0.225285155,0.071446357,-0.078886987,0.927763454,0.673118115,0.21484526199999998,0.072619269,-0.059624357,0.927763454,0.673118115,e,o,0.11989789174999999,-0.19120302649999998,-0.022572848,0.9376918879999999,0.844342047
484,64,7,5,15,13,cue7,-54.61817402,125.381826,incorrect,4.227405803,47.5,-4.245804151000001,5028.969,5048.516,19.547,5018.67,5028.969,UP_SELECTION,-54.61817402,10.299000000000001,21,within,1,2,3,3,3,landmark4B,1,correct,hub,hub,0,correctSP,51.74580415,0.0,0.0,12,0.140677097,-0.036834858,-0.042083317,0.91828909,0.7330616809999999,0.108515658,-0.041018496,-0.04707646099999999,0.91828909,0.7330616809999999,0.17283853600000001,-0.03265122,-0.037090174,0.91828909,0.7330616809999999,o,m,-0.01502102399999999,0.15338669249999998,-0.14061570750000002,0.903538135,0.9083994390000001
